11;4
0;0;1375350016.000000;858599936.000000
0;1;-775950016.000000;-684600000.000000
0;2;1113149952.000000;1307399936.000000
0;3;-1223699968.000000;-1456800000.000000
1;0;1375350016.000000;858599936.000000
1;1;-775950016.000000;-684600000.000000
1;2;1113149952.000000;1307399936.000000
1;3;-1223699968.000000;-1456800000.000000
2;0;1375350016.000000;858599936.000000
2;1;-775950016.000000;-684600000.000000
2;2;1113149952.000000;1307399936.000000
2;3;-1223699968.000000;-1456800000.000000
3;0;1375350016.000000;858599936.000000
3;1;-775950016.000000;-684600000.000000
3;2;1113149952.000000;1307399936.000000
3;3;-1223699968.000000;-1456800000.000000
4;0;1375350016.000000;858599936.000000
4;1;-775950016.000000;-684600000.000000
4;2;1113149952.000000;1307399936.000000
4;3;-1223699968.000000;-1456800000.000000
5;0;1375350016.000000;858599936.000000
5;1;-775950016.000000;-684600000.000000
5;2;1113149952.000000;1307399936.000000
5;3;-1223699968.000000;-1456800000.000000
6;0;1375350016.000000;858599936.000000
6;1;-775950016.000000;-684600000.000000
6;2;1113149952.000000;1307399936.000000
6;3;-1223699968.000000;-1456800000.000000
7;0;1375350016.000000;858599936.000000
7;1;-775950016.000000;-684600000.000000
7;2;1113149952.000000;1307399936.000000
7;3;-1223699968.000000;-1456800000.000000
8;0;1375350016.000000;858599936.000000
8;1;-775950016.000000;-684600000.000000
8;2;1113149952.000000;1307399936.000000
8;3;-1223699968.000000;-1456800000.000000
9;0;1375350016.000000;858599936.000000
9;1;-775950016.000000;-684600000.000000
9;2;1113149952.000000;1307399936.000000
9;3;-1223699968.000000;-1456800000.000000
10;0;1375350016.000000;858599936.000000
10;1;-775950016.000000;-684600000.000000
10;2;1113149952.000000;1307399936.000000
10;3;-1223699968.000000;-1456800000.000000
